Project Name,Sample Number,Station ID,Sample Description
C2018-06123,2156097,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156097,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156097,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156097,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156097,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156097,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156097,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156137,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156137,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156137,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156137,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156137,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06123,2156137,373949112065401,BC35S BRYCE CANYON MOSSY CAVE
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156098,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156139,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156139,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156139,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156139,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156139,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06124,2156139,374232112100501,BC40W BRYCE CANYON ELGIN
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156099,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156140,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156140,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156140,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156140,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156140,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06125,2156140,373755112124301,BC44W BRYCE CANYON NPS1
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156100,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156141,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156141,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156141,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156141,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156141,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06126,2156141,373801112124701,BC11S BRYCE CANYON NPS4
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156101,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156142,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156142,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156142,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156142,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156142,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06127,2156142,374438112080601,BC48W BRYCE CANYON SITLA
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156104,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156144,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156144,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156144,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156144,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156144,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06128,2156144,374646112063201,BC51W BRYCE CANYON BRISTLE CONE
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156110,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156148,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156148,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156148,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156148,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156148,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06130,2156148,374155112112401,BC1EF3 BRYCE CANYON EAST FORK SEVIER
C2018-06131,2156058,382627111383601,NGWMN #3 LOA FISH HATCHERY
C2018-06131,2156131,382627111383601,NGWMN #3 LOA FISH HATCHERY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157054,392527113291201,4000 TULE VALLEY
C2018-06210,2157181,392527113291201,4000 TULE VALLEY
C2018-06210,2157181,392527113291201,4000 TULE VALLEY
C2018-06210,2157181,392527113291201,4000 TULE VALLEY
C2018-06210,2157181,392527113291201,4000 TULE VALLEY
C2018-06210,2157181,392527113291201,4000 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157055,392532113291101,4042 TULE VALLEY
C2018-06211,2157184,392532113291101,4042 TULE VALLEY
C2018-06211,2157184,392532113291101,4042 TULE VALLEY
C2018-06211,2157184,392532113291101,4042 TULE VALLEY
C2018-06211,2157184,392532113291101,4042 TULE VALLEY
C2018-06211,2157184,392532113291101,4042 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157056,392527113290301,4044 TULE VALLEY
C2018-06212,2157185,392527113290301,4044 TULE VALLEY
C2018-06212,2157185,392527113290301,4044 TULE VALLEY
C2018-06212,2157185,392527113290301,4044 TULE VALLEY
C2018-06212,2157185,392527113290301,4044 TULE VALLEY
C2018-06212,2157185,392527113290301,4044 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157057,392520113285801,4045 TULE VALLEY
C2018-06213,2157186,392520113285801,4045 TULE VALLEY
C2018-06213,2157186,392520113285801,4045 TULE VALLEY
C2018-06213,2157186,392520113285801,4045 TULE VALLEY
C2018-06213,2157186,392520113285801,4045 TULE VALLEY
C2018-06213,2157186,392520113285801,4045 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06214,2157058,392529113290901,4041 TULE VALLEY
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156107,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156146,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156146,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156146,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156146,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156146,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06271,2156146,373534112151101,BC53S BRYCE CANYON WATERSTOP
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157440,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157483,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157725,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157725,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157725,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157725,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157725,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157725,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06273,2157725,383709109230701,01 CASTLE VALLEY OPEN LANDS
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157441,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157486,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157726,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157726,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157726,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157726,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157726,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157726,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06274,2157726,383832109243901,02 CASTLE VALLEY BAILEY LN
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157442,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06275,2157489,383453109200601,04 CASTLE VALLEY PORCUPINE
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157443,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157493,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157728,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157728,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157728,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157728,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06276,2157728,383746109214001,06 CASTLE VALLEY LOOP RD
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157449,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157499,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157499,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157508,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157510,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157513,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157513,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157730,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157730,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157730,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157730,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06278,2157730,384124109393101,05 CASTLE VALLEY ADELE CREEKSIDE
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157445,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157496,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157496,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157729,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157729,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157729,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157729,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06279,2157729,383922109253801,03 CASTLE VALLEY STUCKI
C2018-06292,2157727,383453109200601,03 CASTLE VALLEY PORCUPINE
C2018-06292,2157727,383453109200601,03 CASTLE VALLEY PORCUPINE
C2018-06292,2157727,383453109200601,03 CASTLE VALLEY PORCUPINE
C2018-06292,2157727,383453109200601,03 CASTLE VALLEY PORCUPINE
C2018-06292,2157727,383453109200601,03 CASTLE VALLEY PORCUPINE
C2018-06292,2157727,383453109200601,03 CASTLE VALLEY PORCUPINE
C2018-06292,2157727,383453109200601,03 CASTLE VALLEY PORCUPINE
C2018-06422,2159390,384347114025601,NGWMN-AG15A USVW
C2018-06422,2159466,384347114025601,NGWMN-AG15A USVW
C2018-06423,2159391,384818114003101,NGWMN-DVRW USVW
C2018-06423,2159467,384818114003101,NGWMN-DVRW USVW
C2018-06424,2159392,385630114020202,NGWMN-AG13C USVW
C2018-06424,2159468,385630114020202,NGWMN-AG13C USVW
C2018-06425,2159393,390426113585101,NGWMN-AG14C USVW
C2018-06425,2159469,390426113585101,NGWMN-AG14C USVW
C2018-06635,2161361,392529113290901,4041 TULE VALLEY
C2018-06635,2161361,392529113290901,4041 TULE VALLEY
C2018-06635,2161361,392529113290901,4041 TULE VALLEY
C2018-06635,2161361,392529113290901,4041 TULE VALLEY
C2018-06635,2161361,392529113290901,4041 TULE VALLEY
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170652,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170659,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170659,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170659,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170659,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170659,373636109141501,MZ40 MONTEZUMA LCBSPRING1
C2019-00319,2170659,373636109141501,MZ40 MONTEZUMA LCBSPRING1
